Index	Gender	Year	Major	Question Grouping	Questiontext	NumericResponses	TextResponses	QuestionID
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_entrance
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_others
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_return
59	Male	Sophomore	"Literature, language and social science majors"	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_risk
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_ad
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_bank
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_friends
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_newspaper
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		0	Q9_others
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_social
59	Male	Sophomore	"Literature, language and social science majors"	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_tv
59	Male	Sophomore	"Literature, language and social science majors"	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	1	Yes	Question 10
59	Male	Sophomore	"Literature, language and social science majors"	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	2	No	Question 11
59	Male	Sophomore	"Literature, language and social science majors"	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	2	No	Question 13
59	Male	Sophomore	"Literature, language and social science majors"	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	0	Partially	Question 15
59	Male	Sophomore	"Literature, language and social science majors"	Do you currently have a student loan?	Do you currently have a student loan?	2	No	Question 16
59	Male	Sophomore	"Literature, language and social science majors"	What is your average monthly income?	What is your average monthly income?	0	< $500	Question 17
59	Male	Sophomore	"Literature, language and social science majors"	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	0	< $500	Question 18
59	Male	Sophomore	"Literature, language and social science majors"	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	0	<5%	Question 19
59	Male	Sophomore	"Literature, language and social science majors"	What is your age?	What is your age?	19	19	Question 2
59	Male	Sophomore	"Literature, language and social science majors"	Are you an international student?	Are you an international student?	2	No	Question 4
59	Male	Sophomore	"Literature, language and social science majors"	Have you ever thought about investing?	Have you ever thought about investing?	1	Yes	Question 6
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_app
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_notsure
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_seminar
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_webinar
60	Male	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_youtube
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_bond
60	Male	Sophomore	STEM majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_others
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_saving
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_entrance
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_others
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_return
60	Male	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_risk
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_ad
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_bank
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_friends
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_newspaper
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		1	Q9_others
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_social
60	Male	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_tv
60	Male	Sophomore	STEM majors	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	0	Maybe	Question 10
60	Male	Sophomore	STEM majors	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	2	No	Question 11
60	Male	Sophomore	STEM majors	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	1	Yes	Question 13
60	Male	Sophomore	STEM majors	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	0	Partially	Question 15
60	Male	Sophomore	STEM majors	Do you currently have a student loan?	Do you currently have a student loan?	1	Yes	Question 16
60	Male	Sophomore	STEM majors	What is your average monthly income?	What is your average monthly income?	0	< $500	Question 17
60	Male	Sophomore	STEM majors	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	0	< $500	Question 18
60	Male	Sophomore	STEM majors	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	0	<5%	Question 19
60	Male	Sophomore	STEM majors	What is your age?	What is your age?	19	19	Question 2
60	Male	Sophomore	STEM majors	Are you an international student?	Are you an international student?	2	No	Question 4
60	Male	Sophomore	STEM majors	Have you ever thought about investing?	Have you ever thought about investing?	1	Yes	Question 6
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_app
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_notsure
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_seminar
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_webinar
61	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_youtube
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_bond
61	Male	Graduate program	STEM majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_others
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_saving
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_entrance
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_others
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_return
61	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_risk
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_ad
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_bank
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_friends
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_newspaper
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		0	Q9_others
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_social
61	Male	Graduate program	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_tv
61	Male	Graduate program	STEM majors	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	1	Yes	Question 10
61	Male	Graduate program	STEM majors	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	0	Not Sure	Question 11
61	Male	Graduate program	STEM majors	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	1	Yes	Question 13
61	Male	Graduate program	STEM majors	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	2	No	Question 15
61	Male	Graduate program	STEM majors	Do you currently have a student loan?	Do you currently have a student loan?	2	No	Question 16
61	Male	Graduate program	STEM majors	What is your average monthly income?	What is your average monthly income?	2	$1000 - $ 2000	Question 17
61	Male	Graduate program	STEM majors	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	1	$500 - $1000	Question 18
61	Male	Graduate program	STEM majors	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	3	15% - 20%	Question 19
61	Male	Graduate program	STEM majors	What is your age?	What is your age?	28	28	Question 2
61	Male	Graduate program	STEM majors	Are you an international student?	Are you an international student?	1	Yes	Question 4
61	Male	Graduate program	STEM majors	Have you ever thought about investing?	Have you ever thought about investing?	1	Yes	Question 6
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_app
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_notsure
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_seminar
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_webinar
62	Female	Sophomore	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_youtube
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_bond
62	Female	Sophomore	STEM majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_others
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_saving
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_entrance
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_others
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_return
62	Female	Sophomore	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_risk
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_ad
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_bank
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_friends
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_newspaper
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		0	Q9_others
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_social
62	Female	Sophomore	STEM majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_tv
62	Female	Sophomore	STEM majors	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	1	Yes	Question 10
62	Female	Sophomore	STEM majors	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	0	Not Sure	Question 11
62	Female	Sophomore	STEM majors	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	1	Yes	Question 13
62	Female	Sophomore	STEM majors	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	0	Partially	Question 15
62	Female	Sophomore	STEM majors	Do you currently have a student loan?	Do you currently have a student loan?	1	Yes	Question 16
62	Female	Sophomore	STEM majors	What is your average monthly income?	What is your average monthly income?	0	< $500	Question 17
62	Female	Sophomore	STEM majors	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	1	$500 - $1000	Question 18
62	Female	Sophomore	STEM majors	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	0	<5%	Question 19
62	Female	Sophomore	STEM majors	What is your age?	What is your age?	20	20	Question 2
62	Female	Sophomore	STEM majors	Are you an international student?	Are you an international student?	2	No	Question 4
62	Female	Sophomore	STEM majors	Have you ever thought about investing?	Have you ever thought about investing?	3	Maybe	Question 6
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_app
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_notsure
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_seminar
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_webinar
63	Male	Sophomore	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_youtube
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_bond
63	Male	Sophomore	Business related majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_others
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_saving
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_entrance
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_others
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_return
63	Male	Sophomore	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_risk
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_ad
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_bank
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_friends
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_newspaper
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		0	Q9_others
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_social
63	Male	Sophomore	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_tv
63	Male	Sophomore	Business related majors	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	0	Maybe	Question 10
63	Male	Sophomore	Business related majors	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	2	No	Question 11
63	Male	Sophomore	Business related majors	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	1	Yes	Question 13
63	Male	Sophomore	Business related majors	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	1	Yes	Question 15
63	Male	Sophomore	Business related majors	Do you currently have a student loan?	Do you currently have a student loan?	2	No	Question 16
63	Male	Sophomore	Business related majors	What is your average monthly income?	What is your average monthly income?	1	$500 - $1000	Question 17
63	Male	Sophomore	Business related majors	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	0	< $500	Question 18
63	Male	Sophomore	Business related majors	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	1	5% - 10%	Question 19
63	Male	Sophomore	Business related majors	What is your age?	What is your age?	21	21	Question 2
63	Male	Sophomore	Business related majors	Are you an international student?	Are you an international student?	2	No	Question 4
63	Male	Sophomore	Business related majors	Have you ever thought about investing?	Have you ever thought about investing?	0	I already have investments	Question 6
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_app
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_notsure
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_seminar
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_webinar
64	Female	Graduate program	Business related majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_youtube
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_bond
64	Female	Graduate program	Business related majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_others
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_saving
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q7_stock
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_entrance
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_management
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_others
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	1	1	Q8_return
64	Female	Graduate program	Business related majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q8_risk
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_ad
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_bank
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_family
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_friends
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_newspaper
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?		0	Q9_others
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	1	1	Q9_social
64	Female	Graduate program	Business related majors	Which of the following ways do you often obtain or passively receive information about financial products?	Which of the following ways do you often obtain or passively receive information about financial products?	0	0	Q9_tv
64	Female	Graduate program	Business related majors	Do you have any plans to invest for your retirement?	Do you have any plans to invest for your retirement?	1	Yes	Question 10
64	Female	Graduate program	Business related majors	Do you look at your investments as an emergency fund?	Do you look at your investments as an emergency fund?	2	No	Question 11
64	Female	Graduate program	Business related majors	Would you like to get educated on how to make financial investments?	Would you like to get educated on how to make financial investments?	1	Yes	Question 13
64	Female	Graduate program	Business related majors	Are you dependent on your guardians for your daily expenses?	Are you dependent on your guardians for your daily expenses?	2	No	Question 15
64	Female	Graduate program	Business related majors	Do you currently have a student loan?	Do you currently have a student loan?	1	Yes	Question 16
64	Female	Graduate program	Business related majors	What is your average monthly income?	What is your average monthly income?	1	$500 - $1000	Question 17
64	Female	Graduate program	Business related majors	What are your expenditures on inessentials each month?	What are your expenditures on inessentials each month?	0	< $500	Question 18
64	Female	Graduate program	Business related majors	What percentage of your annual income would you invest?	What percentage of your annual income would you invest?	2	10% - 15%	Question 19
64	Female	Graduate program	Business related majors	What is your age?	What is your age?	22	22	Question 2
64	Female	Graduate program	Business related majors	Are you an international student?	Are you an international student?	2	No	Question 4
64	Female	Graduate program	Business related majors	Have you ever thought about investing?	Have you ever thought about investing?	1	Yes	Question 6
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_app
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	1	1	Q14_notsure
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_seminar
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_sms
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_webinar
65	Male	Graduate program	STEM majors	How would you like to get educated on making financial investments?	How would you like to get educated on making financial investments?	0	0	Q14_youtube
65	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_bond
65	Male	Graduate program	STEM majors	What kind of financial products you are investing in/interested in?	What kind of financial products you are investing in/interested in?	0	0	Q7_fund
65	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_insurance
65	Male	Graduate program	STEM majors	What factors would you consider before making a financial investment?	What factors would you consider before making a financial investment?	0	0	Q7_no
